TableNumber_	Command_	Subtype_	Label_	variable	value	Label
1	File Information	Variable Values	Variable Values	NC	078400	United Arab Emirates
1	File Information	Variable Values	Variable Values	NC	078410	United Arab Emirates (Dubai)
1	File Information	Variable Values	Variable Values	NC	078411	Another Arabic country (ARE)
1	File Information	Variable Values	Variable Values	NC	078420	United Arab Emirates (ex.Dubai)
1	File Information	Variable Values	Variable Values	NC	078421	Abu Dhabi (QRE)
1	File Information	Variable Values	Variable Values	NC	078422	Al Ain (QRE)
1	File Information	Variable Values	Variable Values	NC	078423	Western Region (QRE)
1	File Information	Variable Values	Variable Values	NC	078424	Sharjah (QRE)
1	File Information	Variable Values	Variable Values	NC	078425	Ajman (QRE)
1	File Information	Variable Values	Variable Values	NC	078426	Umm Al Quain (QRE)
1	File Information	Variable Values	Variable Values	NC	078427	Fujaurah (QRE)
1	File Information	Variable Values	Variable Values	NC	078428	Ras Al Khaimah (QRE)
1	File Information	Variable Values	Variable Values	NC	078800	Tunisia
1	File Information	Variable Values	Variable Values	NC	079200	Turkey
1	File Information	Variable Values	Variable Values	NC	079500	Turkmenistan
1	File Information	Variable Values	Variable Values	NC	079600	Turks and Caicos Islands
1	File Information	Variable Values	Variable Values	NC	079800	Tuvalu
1	File Information	Variable Values	Variable Values	NC	080000	Uganda
1	File Information	Variable Values	Variable Values	NC	080400	Ukraine
1	File Information	Variable Values	Variable Values	NC	080700	FYR Macedonia
1	File Information	Variable Values	Variable Values	NC	081800	Egypt
1	File Information	Variable Values	Variable Values	NC	082600	United Kingdom
1	File Information	Variable Values	Variable Values	NC	082610	United Kingdom (excl.Scotland)
1	File Information	Variable Values	Variable Values	NC	082611	United Kingdom (England)
1	File Information	Variable Values	Variable Values	NC	082612	United Kingdom (Northern Ireland)
1	File Information	Variable Values	Variable Values	NC	082613	United Kingdom (Wales)
1	File Information	Variable Values	Variable Values	NC	082620	United Kingdom (Scotland)
1	File Information	Variable Values	Variable Values	NC	082640	United Kingdom (Great Britain)
1	File Information	Variable Values	Variable Values	NC	083000	Channel Islands
1	File Information	Variable Values	Variable Values	NC	083100	Guernsey
1	File Information	Variable Values	Variable Values	NC	083200	Jersey
1	File Information	Variable Values	Variable Values	NC	083300	Isle of Man
1	File Information	Variable Values	Variable Values	NC	083400	United Republic of Tanzania
1	File Information	Variable Values	Variable Values	NC	084000	United States of America
1	File Information	Variable Values	Variable Values	NC	085000	United States Virgin Islands
1	File Information	Variable Values	Variable Values	NC	085400	Burkina Faso
1	File Information	Variable Values	Variable Values	NC	085800	Uruguay
1	File Information	Variable Values	Variable Values	NC	086000	Uzbekistan
1	File Information	Variable Values	Variable Values	NC	086200	Venezuela (Bolivarian Republic of)
1	File Information	Variable Values	Variable Values	NC	086201	Venezuela (Miranda)
1	File Information	Variable Values	Variable Values	NC	086220	Venezuela (ex. Miranda)
1	File Information	Variable Values	Variable Values	NC	087600	Wallis and Futuna Islands
1	File Information	Variable Values	Variable Values	NC	088200	Samoa
1	File Information	Variable Values	Variable Values	NC	088700	Yemen
1	File Information	Variable Values	Variable Values	NC	089005	Kosovo
1	File Information	Variable Values	Variable Values	NC	089400	Zambia
1	File Information	Variable Values	Variable Values	NC	099000	ZedlandA
1	File Information	Variable Values	Variable Values	NC	099100	ZedlandB
1	File Information	Variable Values	Variable Values	NC	099200	ZedlandC
1	File Information	Variable Values	Variable Values	NC	099300	ZedlandD
1	File Information	Variable Values	Variable Values	NC	099400	ZedlandE
1	File Information	Variable Values	Variable Values	NC	099500	ZedlandF
1	File Information	Variable Values	Variable Values	NC	099600	ZedlandG
1	File Information	Variable Values	Variable Values	NC	099700	ZedlandH
1	File Information	Variable Values	Variable Values	NC	099800	ZedlandJ
1	File Information	Variable Values	Variable Values	NC	099900	ZedlandK
1	File Information	Variable Values	Variable Values	NC	100200	Africa
1	File Information	Variable Values	Variable Values	NC	100201	African country with Portuguese as the official language
1	File Information	Variable Values	Variable Values	NC	100202	A Sub-Saharan country (Africa excl. Maghreb)
1	File Information	Variable Values	Variable Values	NC	100204	North African country (Maghreb)
1	File Information	Variable Values	Variable Values	NC	100501	South, Latin  and Central America
1	File Information	Variable Values	Variable Values	NC	114500	Middle Eastern country
1	File Information	Variable Values	Variable Values	NC	115000	A European country
1	File Information	Variable Values	Variable Values	NC	115001	Other Western European country (BEL)
1	File Information	Variable Values	Variable Values	NC	115002	Another country within the European Union (ITA)
1	File Information	Variable Values	Variable Values	NC	115003	Other European Union Country (LUX)
1	File Information	Variable Values	Variable Values	NC	115004	A country from European Union (PRT)
1	File Information	Variable Values	Variable Values	NC	115005	A European country that is not a member of the European Union
1	File Information	Variable Values	Variable Values	NC	115006	Other European country (ITA)
1	File Information	Variable Values	Variable Values	NC	115007	Other European country (NLD)
1	File Information	Variable Values	Variable Values	NC	115008	Other European country (QSC)
1	File Information	Variable Values	Variable Values	NC	115009	Another country within the European Union (MLT)
1	File Information	Variable Values	Variable Values	NC	115100	An Eastern European country
1	File Information	Variable Values	Variable Values	NC	115106	An Eastern European country outside the EU
1	File Information	Variable Values	Variable Values	NC	119001	Another American country (URY)
1	File Information	Variable Values	Variable Values	NC	178401	Another State of the Gulf Cooperation Council (ARE)
1	File Information	Variable Values	Variable Values	NC	178411	Another Arabic country (QAR)
1	File Information	Variable Values	Variable Values	NC	181000	One of the former USSR republics
1	File Information	Variable Values	Variable Values	NC	181001	In another former USSR republic (RUS)
1	File Information	Variable Values	Variable Values	NC	181002	In another former USSR republic (EST)
1	File Information	Variable Values	Variable Values	NC	181003	In another former USSR republic (GEO)
1	File Information	Variable Values	Variable Values	NC	181004	In another former USSR republic (KAZ)
1	File Information	Variable Values	Variable Values	NC	189000	One of the former Yugoslav republics
1	File Information	Variable Values	Variable Values	NC	189001	One of the other former Yugoslav republics (HRV)
1	File Information	Variable Values	Variable Values	NC	189002	One of the other former Yugoslav republics (SRB)
1	File Information	Variable Values	Variable Values	NC	189003	Serbia and Montenegro
1	File Information	Variable Values	Variable Values	NC	189004	Serbia, Montenegro and Kosovo
1	File Information	Variable Values	Variable Values	NC	777777	N/A
1	File Information	Variable Values	Variable Values	NC	888888	Invalid
1	File Information	Variable Values	Variable Values	NC	900800	Another country (ALB)
1	File Information	Variable Values	Variable Values	NC	903100	Another country (AZE)
1	File Information	Variable Values	Variable Values	NC	903200	Another country (ARG)
1	File Information	Variable Values	Variable Values	NC	903600	Another country (AUS)
1	File Information	Variable Values	Variable Values	NC	904000	Another country (AUT)
1	File Information	Variable Values	Variable Values	NC	905600	Another country (BEL)
1	File Information	Variable Values	Variable Values	NC	907600	Another country (BRA)
1	File Information	Variable Values	Variable Values	NC	910000	Another country (BGR)
1	File Information	Variable Values	Variable Values	NC	912400	Another country (CAN)
1	File Information	Variable Values	Variable Values	NC	915200	Another country (CHL)
1	File Information	Variable Values	Variable Values	NC	915601	Another country (QCN )
1	File Information	Variable Values	Variable Values	NC	915604	Another country (QCH )
1	File Information	Variable Values	Variable Values	NC	915800	Another country (TAP)
1	File Information	Variable Values	Variable Values	NC	917000	Another country (COL)
1	File Information	Variable Values	Variable Values	NC	918800	Another country (CRI)
1	File Information	Variable Values	Variable Values	NC	919100	Another country (HRV)
1	File Information	Variable Values	Variable Values	NC	919600	Another Country (CYP)
1	File Information	Variable Values	Variable Values	NC	920300	Another country (CZE)
1	File Information	Variable Values	Variable Values	NC	920800	Another country (DNK)
1	File Information	Variable Values	Variable Values	NC	921400	Another country (DOM)
1	File Information	Variable Values	Variable Values	NC	923300	Another country (EST)
1	File Information	Variable Values	Variable Values	NC	924600	Another country (FIN)
1	File Information	Variable Values	Variable Values	NC	925000	Another country (FRA)
1	File Information	Variable Values	Variable Values	NC	926800	Another country (GEO)
1	File Information	Variable Values	Variable Values	NC	927600	Another country (DEU)
1	File Information	Variable Values	Variable Values	NC	930000	Another country (GRC)
1	File Information	Variable Values	Variable Values	NC	934400	Another country (HKG)
1	File Information	Variable Values	Variable Values	NC	934800	Another country (HUN)
1	File Information	Variable Values	Variable Values	NC	935200	Another country (ISL)
1	File Information	Variable Values	Variable Values	NC	935610	Another country (QIN)
1	File Information	Variable Values	Variable Values	NC	936000	Another country (IDN)
1	File Information	Variable Values	Variable Values	NC	937200	Another country (IRL)
1	File Information	Variable Values	Variable Values	NC	937600	Another country (ISR)
1	File Information	Variable Values	Variable Values	NC	938000	Another country (ITA)
1	File Information	Variable Values	Variable Values	NC	939200	Another country (JPN)
1	File Information	Variable Values	Variable Values	NC	939800	Another country (KAZ)
1	File Information	Variable Values	Variable Values	NC	940000	Another country (JOR)
1	File Information	Variable Values	Variable Values	NC	941000	Another country (KOR)
1	File Information	Variable Values	Variable Values	NC	941700	Another country (KGZ)
1	File Information	Variable Values	Variable Values	NC	942800	Another country (LVA)
1	File Information	Variable Values	Variable Values	NC	943800	Another country (LIE)
1	File Information	Variable Values	Variable Values	NC	944000	Another country (LTU)
1	File Information	Variable Values	Variable Values	NC	944200	Another country (LUX)
1	File Information	Variable Values	Variable Values	NC	944600	Another country (MAC)
1	File Information	Variable Values	Variable Values	NC	945800	Another country (MYS)
1	File Information	Variable Values	Variable Values	NC	947000	Another country (MLT)
1	File Information	Variable Values	Variable Values	NC	948000	Another country (MUS)
1	File Information	Variable Values	Variable Values	NC	948400	Another country (MEX)
1	File Information	Variable Values	Variable Values	NC	949800	Another country (MDA)
1	File Information	Variable Values	Variable Values	NC	949900	Another country (MNE)
1	File Information	Variable Values	Variable Values	NC	952800	Another country (NLD)
1	File Information	Variable Values	Variable Values	NC	955400	Another country (NZL)
1	File Information	Variable Values	Variable Values	NC	957800	Another country (NOR)
1	File Information	Variable Values	Variable Values	NC	959100	Another country (PAN)
1	File Information	Variable Values	Variable Values	NC	960400	Another country (PER)
1	File Information	Variable Values	Variable Values	NC	961600	Another country (POL)
1	File Information	Variable Values	Variable Values	NC	962000	Another country (PRT)
1	File Information	Variable Values	Variable Values	NC	963400	Another country (QAT)
1	File Information	Variable Values	Variable Values	NC	964200	Another country (ROU)
1	File Information	Variable Values	Variable Values	NC	964300	Another country (RUS)
1	File Information	Variable Values	Variable Values	NC	968800	Another country (SRB)
1	File Information	Variable Values	Variable Values	NC	970200	Another country (SGP)
1	File Information	Variable Values	Variable Values	NC	970300	Another country (SVK)
1	File Information	Variable Values	Variable Values	NC	970400	Another Country (VNM)
1	File Information	Variable Values	Variable Values	NC	970500	Another country (SVN)
1	File Information	Variable Values	Variable Values	NC	972400	Another country (ESP)
1	File Information	Variable Values	Variable Values	NC	975200	Another country (SWE)
1	File Information	Variable Values	Variable Values	NC	975600	Another country (CHE)
1	File Information	Variable Values	Variable Values	NC	976400	Another country (THA)
1	File Information	Variable Values	Variable Values	NC	978000	Another country (TTO)
1	File Information	Variable Values	Variable Values	NC	978400	Another Country (ARE)
1	File Information	Variable Values	Variable Values	NC	978410	Another country (QAR)
1	File Information	Variable Values	Variable Values	NC	978420	Another country (QRE)
1	File Information	Variable Values	Variable Values	NC	978800	Another country (TUN)
1	File Information	Variable Values	Variable Values	NC	979200	Another country (TUR)
1	File Information	Variable Values	Variable Values	NC	980700	Another country (MKD)
